3250,0
1816,0
1157,1
304,0
1000,0
2539,0
3305,0
3092,0
3505,0
3191,0
1475,1
455,1
2878,0
193,1
444,1
631,1
3054,0
1874,0
2600,0
892,1
2337,0
475,1
66,1
558,1
1057,0
2627,0
2664,0
201,0
2670,0
101,1
421,1
629,1
1997,0
2506,0
3240,0
401,1
2676,0
664,1
3215,0
1582,0
2877,0
3595,0
1054,1
3512,0
3493,0
1554,0
1267,1
1329,0
2824,0
1581,0
2390,0
904,0
3640,0
2684,0
3115,0
983,1
3632,0
2153,0
537,1
492,1
2192,0
1052,1
1860,1
952,1
1038,1
2458,0
2834,0
3511,0
1872,0
690,1
1653,0
58,1
3206,0
3299,0
1321,1
878,1
766,1
733,1
378,0
2932,0
1310,1
2160,0
2400,0
2964,0
146,1
2911,0
2764,0
2355,0
2745,0
1218,1
3361,0
966,1
1631,0
3367,0
2170,0
1398,1
3200,0
811,1
2542,0
1269,1
2377,0
1006,0
3607,0
1562,1
548,1
1244,0
2935,0
938,1
3645,0
302,1
3524,0
3446,0
742,1
1417,0
3145,0
1445,1
2982,0
3132,0
776,1
2648,0
1731,0
3307,0
2209,0
382,0
3188,0
3280,0
3164,0
1221,1
493,1
2653,0
2549,1
2251,0
816,1
2569,0
610,1
1788,0
93,0
3255,0
2564,1
1763,0
923,1
3491,0
29,1
1101,1
3602,0
1255,1
3462,0
992,1
2412,0
471,1
3064,0
3486,0
2333,0
489,1
1895,0
1200,1
1311,1
2541,0
771,0
335,1
825,1
1586,0
708,1
2961,0
73,1
1443,0
2958,0
3346,0
3384,0
2491,0
2075,0
3226,0
3163,0
1517,0
3363,0
2134,0
3252,0
2730,0
3392,0
2091,0
987,1
3527,0
3422,0
1933,0
2361,0
3157,0
1388,0
18,1
2327,0
2139,0
3104,0
2633,0
2350,0
2363,0
1250,0
204,1
2996,0
2165,0
2089,0
693,1
1981,0
2546,0
1515,0
3162,0
174,1
1412,1
1077,1
1869,0
3090,0
2451,1
2406,0
1220,1
1248,1
2559,0
2162,0
3333,0
1144,1
684,1
885,1
3030,0
791,1
725,1
2145,0
895,1
3608,0
1367,1
430,1
3275,0
3450,0
96,0
190,1
3258,0
3522,1
1487,0
3076,0
262,1
3332,1
3243,0
1202,1
250,1
2533,0
1509,0
3594,0
3371,0
374,1
2810,0
3550,0
3317,0
2916,0
469,1
3202,0
1762,0
1456,1
2894,0
3134,0
704,1
463,1
2351,0
1325,1
1786,0
2100,0
1169,1
498,1
513,1
1185,1
2914,0
710,1
2143,0
69,1
51,1
3071,0
3655,0
312,1
2804,0
1623,0
1775,0
2320,0
2196,0
1713,0
1914,0
212,1
3413,0
3126,0
98,0
1342,1
1777,0
1035,0
3114,0
887,1
2322,0
2107,0
1604,0
1566,0
3309,0
1162,1
1382,0
843,1
3664,0
2626,0
1425,1
207,1
2942,0
3383,0
2966,0
1146,1
620,1
82,1
661,1
1619,0
2025,0
2072,0
3086,0
2289,0
215,1
2245,1
1629,0
2538,0
2011,0
1365,0
2269,1
1654,0
624,1
637,1
1205,1
2356,0
221,1
1990,1
504,1
496,1
3093,0
356,1
440,1
3611,0
1974,0
568,1
2042,0
870,1
2496,0
3171,0
1297,1
627,1
2687,0
1238,1
1729,0
3427,0
454,1
3039,0
2088,0
1010,1
1709,0
2575,0
231,1
2808,0
755,1
1949,0
1483,0
1296,0
679,1
1761,0
2591,0
3598,0
2649,0
1590,0
1821,0
3500,0
2500,0
2155,0
323,1
49,1
