1184,1
2224,0
2490,0
2962,1
3340,0
543,1
1972,0
337,1
1676,0
764,1
2631,0
3445,0
2287,0
2688,0
3059,0
2057,0
3107,0
431,1
578,0
2597,0
3643,0
2753,0
411,1
319,1
295,1
1378,1
3366,0
2386,0
2480,0
3347,1
3133,0
1088,1
1665,1
3554,0
1009,1
951,1
314,1
1295,0
3045,0
299,1
1408,1
3555,1
647,1
991,1
1245,1
2572,1
114,1
834,1
2265,0
177,1
908,1
2893,0
2384,0
1354,1
3541,0
2632,0
1986,1
3302,0
2514,0
1303,1
3662,0
3547,1
1999,0
1137,1
2235,0
1954,0
2283,0
1602,1
3036,0
368,0
729,1
1145,0
372,1
1980,0
1948,0
210,1
3401,0
1823,1
2094,0
1433,1
291,0
2402,0
728,0
1579,1
3356,0
1208,1
2184,0
346,1
552,0
2725,1
3311,0
1112,1
3444,0
2163,0
2263,0
2793,0
2164,0
1791,0
2869,0
105,1
3066,0
2767,0
3075,0
473,1
132,1
3268,1
251,1
1801,0
429,1
2594,0
3189,0
1953,1
1692,0
851,1
1570,1
3319,0
264,0
1698,1
277,1
2050,0
1192,1
276,1
484,1
1936,0
2391,0
2645,0
2190,0
2934,0
2246,0
2947,0
439,0
2436,0
2906,0
2495,1
1405,1
2223,0
688,0
19,1
1125,1
1627,0
3320,0
2519,0
1722,0
2418,0
775,0
3175,0
1899,0
2503,0
163,0
2859,0
1351,0
2216,0
2159,0
2882,0
128,0
2339,0
1481,1
838,1
1984,0
3113,1
65,1
1903,1
2975,0
1005,1
1541,0
216,1
685,1
3017,0
283,1
2928,0
1612,0
2870,0
1704,0
3259,0
1055,1
1056,1
1353,1
738,0
1076,0
2654,0
2262,0
1003,1
3246,0
3358,0
52,0
3085,0
1274,1
2189,1
1772,0
2771,1
479,0
2035,0
1534,1
3120,0
1340,1
1591,0
3203,0
491,1
3464,1
1575,1
2755,0
1469,1
2002,0
1946,0
1930,1
2601,0
3510,0
1532,0
1576,0
828,1
2784,0
554,1
2290,0
798,1
1934,0
222,1
971,1
1042,1
2308,0
3227,0
1022,1
3173,0
2816,0
306,0
172,1
1363,1
3418,0
385,1
514,1
1652,0
3182,1
1512,0
1851,0
138,1
1932,1
1518,0
1147,1
406,1
1589,0
220,1
3168,0
2010,0
1832,0
2683,0
1326,0
1887,0
3573,0
1879,0
2936,0
1153,0
3228,0
1567,0
2550,0
749,1
694,1
2493,1
1012,0
924,1
517,1
1636,0
3521,1
1085,1
3063,0
2432,0
2819,0
2272,0
208,1
2505,0
1413,1
2347,0
2884,0
872,1
573,1
715,0
1752,0
1855,0
41,1
2296,0
2093,1
2563,0
3327,0
730,0
587,1
720,0
3212,0
3269,1
770,1
3077,0
2136,1
644,1
3674,0
2562,1
1789,0
2886,0
446,1
2807,0
3641,0
240,1
2999,0
1028,1
307,0
920,0
2879,0
540,1
1306,1
2696,0
1001,1
1034,1
1170,1
1129,0
1900,0
424,1
758,1
1423,1
2403,0
1658,0
2252,1
125,1
3395,1
2814,0
3615,0
3153,0
2820,1
597,1
249,0
2312,0
1536,1
520,0
535,1
526,0
1614,1
2126,0
1065,1
1846,0
2960,1
3069,0
265,1
1328,0
3101,1
3373,1
1279,1
2052,0
1784,0
884,1
290,0
2115,0
1910,0
1280,0
1963,0
2009,0
2909,0
1771,0
115,1
76,1
1695,0
2556,0
2752,0
2705,1
351,1
3504,0
1260,1
1327,0
3186,1
296,1
396,1
632,1
2818,0
37,1
