2935,0
1968,1
3396,0
1698,1
2864,0
2623,0
457,1
3358,0
2515,0
2707,0
3342,0
1174,1
1052,1
2298,0
1916,0
831,1
779,0
1317,1
228,1
248,1
2477,1
2770,0
1253,1
3354,0
1680,1
2219,0
1825,0
295,1
1047,1
3283,1
2799,0
90,1
662,1
1912,0
3221,0
3269,1
2718,1
1159,1
1970,0
2573,1
2158,0
3140,0
495,1
2901,0
3546,1
2546,0
1738,0
3250,1
2883,0
2847,1
2568,1
2649,0
1650,0
3210,0
1562,1
605,1
817,0
2407,0
3530,1
1514,0
810,1
1881,0
3306,1
3182,1
3369,0
868,1
1316,0
2230,1
3410,0
1897,0
2636,0
1787,1
2171,1
949,1
392,1
2214,0
2498,1
839,0
3282,0
402,1
2045,0
1902,0
150,1
2943,0
3641,0
3143,0
1280,0
2086,0
429,1
1743,0
3067,0
2615,0
2818,0
3391,1
950,1
14,1
3395,1
1886,0
2776,0
1183,1
2848,0
96,0
2895,0
2397,0
2536,0
1200,0
1366,1
1118,1
1211,1
2549,0
3057,0
1288,0
2460,1
1282,1
1057,0
2365,0
2300,0
1008,0
3285,0
3556,0
1531,1
3151,0
3313,0
845,0
761,1
2002,0
2425,0
3287,0
1574,0
1443,1
1955,1
3136,0
2319,1
3086,0
987,1
2837,0
1952,0
162,1
2441,0
1241,0
2256,0
1631,0
3185,0
2556,0
1043,1
2714,0
2572,1
1182,1
894,1
2254,0
2384,0
459,1
3296,0
77,1
1603,0
1546,0
2411,0
3350,0
1535,0
1596,0
3601,1
2456,0
3609,0
3442,1
3026,0
1029,1
3167,0
2609,0
1506,0
500,0
324,0
94,0
863,0
3527,0
1023,1
1364,1
841,1
2812,0
1414,1
3470,0
565,1
2081,0
3459,1
365,1
2716,0
441,0
634,1
3300,0
1394,0
643,0
1901,0
2465,1
2501,0
82,1
3635,0
821,1
433,1
1395,1
2360,0
2922,0
451,0
3125,0
1611,1
3415,0
1565,0
3340,0
722,1
2155,0
1147,1
2937,0
1421,1
3674,0
534,1
2779,1
1409,0
106,1
2315,0
1372,1
3263,1
3548,1
979,0
3535,1
2088,0
340,1
962,1
3261,1
3476,1
526,0
2238,0
3160,0
733,0
1508,1
6,1
1622,1
3505,1
443,1
1354,1
862,1
1410,0
1357,0
1384,1
1529,1
1325,1
3448,0
2927,0
3187,0
1195,1
852,1
3196,0
302,1
1627,0
1736,1
1811,1
2036,0
64,1
1533,0
719,1
1624,0
1246,1
999,1
1993,0
2703,0
3184,0
1500,0
1509,0
2378,0
280,1
278,1
2968,0
350,0
2016,0
3638,1
1212,1
66,1
50,0
3142,0
411,1
690,0
1662,0
2226,0
535,1
2166,0
2421,1
3083,0
2677,0
2870,0
670,1
2112,0
736,1
3000,0
1525,1
3074,0
43,1
1659,0
3602,0
168,1
2858,0
3149,0
2362,0
2345,0
1527,0
491,1
2592,0
642,1
291,0
2666,0
3363,1
1988,1
2828,0
2959,0
2261,0
3028,0
556,1
1059,1
2721,0
2366,0
1082,0
1816,0
536,1
1957,0
1297,1
1040,1
2481,1
1528,1
829,1
2670,1
1162,1
1727,0
2336,0
2500,0
1014,1
529,1
2349,1
753,1
2671,0
996,1
1220,0
2083,1
287,1
315,1
1995,0
3620,0
334,1
183,1
2098,0
3591,0
2151,0
688,0
42,1
3626,0
3439,0
3607,0
276,1
676,1
1857,0
3376,1
1138,1
750,1
909,1
438,1
492,0
1551,0
2190,0
707,1
1573,1
1634,0
3022,0
1673,0
