2888,0
2324,0
1777,0
2457,0
865,1
3555,0
1840,0
3633,0
3044,0
1693,0
2159,0
2524,0
1472,1
2356,0
1800,0
1689,0
1779,0
170,1
2173,0
1646,0
2767,0
103,1
2754,0
760,1
2859,0
3504,0
337,1
1911,0
2830,0
3370,0
652,1
2074,0
3520,1
1685,0
3145,0
811,1
261,1
692,1
2126,0
3098,0
1494,0
1451,1
2150,0
1893,0
3208,0
2551,0
2181,0
1964,0
1732,0
599,0
2058,0
3450,0
2894,0
3662,0
807,1
1766,0
2111,1
2483,0
2729,0
3056,0
319,1
3088,0
2882,0
1265,1
2638,0
2630,0
2221,0
2679,0
3400,0
269,1
39,1
2982,0
135,1
658,1
3380,0
1266,0
1915,0
1751,0
143,1
671,1
1663,0
1044,1
1110,0
2511,0
1793,0
1700,0
2055,0
2224,0
87,1
2195,0
2697,0
3434,0
858,1
1667,0
638,1
2207,0
310,1
1963,0
428,1
1470,1
895,1
2358,0
2199,0
547,1
3168,0
2262,0
1720,0
3091,0
2343,0
1567,0
408,1
1571,0
1298,1
1696,0
1600,0
2437,0
2595,0
155,1
2942,0
3585,0
3005,0
1781,0
2814,0
3412,1
450,1
204,1
573,1
2293,0
1702,0
735,1
2604,0
2377,0
3512,0
2405,0
514,1
835,1
2305,0
209,1
2192,0
235,1
3463,0
2550,0
2178,0
2811,0
1770,0
2447,0
338,1
2029,0
3011,0
3526,0
3486,0
2132,0
1949,0
2734,0
99,1
2341,0
11,1
1055,1
1547,0
1674,0
503,1
2072,0
675,1
1669,0
2900,0
1050,1
657,0
1805,0
2022,0
1134,1
2175,0
363,1
730,1
1559,0
2806,0
954,1
2129,0
540,1
1786,0
3401,0
3127,0
181,1
660,1
3139,0
372,1
2558,0
2073,0
2493,0
1588,0
3628,0
379,1
3636,0
656,1
524,0
981,1
56,1
3403,1
1503,0
2003,0
116,1
3284,0
3678,0
2986,0
2057,0
358,1
391,0
2255,0
2271,0
52,1
281,1
3484,0
2025,0
1499,0
616,1
2394,0
3499,0
1255,1
1393,0
3013,0
3495,0
2119,0
357,1
3341,0
1797,0
757,1
1493,0
1149,1
1127,1
3575,0
2015,0
1609,0
2598,0
3070,0
2416,0
723,1
1225,1
838,1
663,1
1869,0
3328,0
767,1
1865,0
832,1
2554,0
2247,0
128,1
2993,0
3675,0
2473,0
2292,0
2725,0
3023,0
2115,0
1782,0
316,1
2037,0
1677,0
1934,0
2027,0
550,0
1764,0
581,1
1238,1
3658,0
1226,1
875,1
3278,0
3572,0
3631,0
2661,1
2872,0
91,1
1753,0
2871,0
2496,0
236,1
108,1
677,1
3593,0
913,1
980,1
2727,0
3146,0
3671,0
473,1
2186,0
3481,1
2409,0
3315,0
2708,1
2902,0
218,1
982,1
2760,0
2474,0
2145,0
1405,1
3679,0
41,1
2180,1
2350,0
1328,1
3621,0
2936,0
3419,0
3304,0
3413,0
936,1
755,1
763,1
3488,0
330,0
3122,0
2222,0
3373,0
1575,0
1845,0
2750,0
1625,0
968,1
1286,1
203,0
347,1
417,1
1202,1
285,1
1107,1
1099,1
2398,0
2619,0
2599,0
977,1
1351,1
2816,0
1853,0
3629,0
554,1
1672,0
3524,0
2459,0
1808,0
284,1
1763,0
452,1
37,1
2613,0
2307,0
303,1
2347,0
454,1
611,1
2136,0
2797,0
1112,1
1135,1
824,1
718,1
1560,0
3138,0
256,1
883,1
2852,0
2563,0
17,1
1790,0
819,1
3388,0
2430,0
