3523,1
1157,0
389,1
369,0
427,1
3592,0
2845,0
584,1
309,0
3020,1
254,0
2313,1
3155,0
2200,0
3128,0
3267,0
3598,0
1476,0
683,1
2527,0
1908,0
2839,1
2772,1
2841,0
2562,1
2400,0
1561,0
2143,0
1564,0
1268,0
140,1
612,1
2320,0
1536,1
2860,0
1243,1
36,1
3203,0
246,0
2815,0
1203,0
2415,0
551,1
1447,1
1103,1
370,1
3242,0
3316,1
2634,0
797,0
951,1
1292,1
776,1
1877,0
1184,1
1523,0
1975,0
2372,0
969,0
3212,0
971,1
654,1
3455,1
3469,1
245,1
1522,1
559,0
1463,1
2969,1
679,1
3063,0
3426,0
2385,0
589,1
25,1
3654,0
3352,0
1592,1
2886,0
892,0
3241,1
575,1
8,1
3490,0
1654,1
766,1
2693,0
1563,0
2071,0
1635,0
2084,0
953,1
3435,1
2652,0
3493,0
1630,0
3192,0
329,1
298,0
989,0
2019,0
1725,0
3431,1
3474,0
778,1
327,1
2792,0
2326,0
701,0
2064,0
672,1
375,1
2413,0
1830,0
3571,0
3275,0
448,1
1126,1
1038,1
2381,0
202,1
1642,0
2529,0
3169,0
1632,0
1639,1
2635,0
896,1
2941,0
3667,0
225,1
2450,0
3233,0
974,1
28,0
3101,1
3664,1
3570,0
1423,1
257,1
1940,0
404,1
3590,1
1259,0
3356,0
1568,0
2251,0
361,1
3613,0
1836,0
907,1
732,0
541,1
758,1
1864,0
328,1
705,1
1938,0
3095,0
2699,0
2547,0
2822,0
843,1
2667,1
628,1
80,1
3538,0
1264,0
1866,1
2475,1
518,1
1833,0
2778,1
1924,1
1311,1
3343,0
583,1
3025,0
2242,0
65,1
1095,1
2431,0
3485,0
828,1
2499,0
3237,0
10,1
1369,0
915,1
3371,1
300,1
1343,1
2678,0
1859,1
959,1
2008,0
2909,0
3630,0
1143,1
2570,0
2804,0
2929,0
2130,1
2773,0
2367,0
653,1
2434,0
200,1
469,1
857,0
741,1
3234,0
1858,0
3539,0
3379,1
122,1
1513,0
1367,0
1683,0
3048,1
2318,1
1657,0
1301,0
1448,1
3310,1
360,1
3295,1
1415,0
3064,0
263,1
929,1
1137,1
1548,0
374,1
1752,0
1344,1
1020,1
2426,0
737,1
207,1
3510,0
2169,0
2164,0
1566,1
342,1
815,1
1487,0
522,1
2212,0
2490,0
2142,0
1481,1
2817,0
1230,1
2203,0
3305,1
1806,0
2021,0
759,1
273,1
3157,0
2698,0
1765,0
635,0
1312,0
2802,0
1926,1
1832,0
3279,0
1132,1
3449,0
823,1
317,1
3643,0
2462,0
440,1
222,1
1194,1
2975,0
2861,0
754,1
3542,0
2017,0
73,0
2379,0
3018,0
292,0
3405,0
197,1
1838,0
827,1
3454,0
2489,1
1933,1
2695,0
3375,1
1675,0
3293,1
1233,0
2561,0
2717,1
2589,0
1001,1
2970,0
241,0
2170,0
2337,0
75,1
2641,0
3650,0
933,1
1411,0
2618,0
1299,0
2067,0
2662,1
2451,0
1096,1
105,1
590,1
3323,0
1003,1
2339,0
3099,1
905,0
2010,0
1479,0
3079,0
205,1
1485,1
647,1
3433,0
93,1
2995,1
1796,0
165,1
2494,0
2789,0
1407,1
23,1
3472,0
47,0
3480,0
208,1
2277,0
636,0
3131,0
2304,0
195,0
2960,1
2949,0
2458,0
1069,1
164,0
2672,1
2997,0
2202,0
1756,0
418,1
726,1
2831,0
1549,0
2105,0
1990,1
1903,1
646,0
2803,0
1842,0
